ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,Crime_Year,Month,Day,Hour,Day_of_Week,Day_Name,Month_Name,Is_Weekend,Is_Late_Night,Is_Rush_Hour,Season,Time_of_Day,Crime_Severity,District_Crime_Count,Ward_Crime_Count,Primary_Type_Encoded,Time_of_Day_Encoded,Season_Encoded,Day_Name_Encoded,Latitude_Scaled,Longitude_Scaled,KMeans_Cluster,DBSCAN_Cluster,Hierarchical_Cluster,Final_Geo_Cluster
13664571,JH509246,2024-11-15 15:30:00,084XX S DORCHESTER AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE - YARD (FRONT / BACK),0,0,412,4,8,45,26,1187009.0,1849211.0,2024,11/02/2025 03:41:09 PM,41.741340975,-87.590385844,"(41.741340975, -87.590385844)",2024,11,15,15,4,Friday,November,0,0,0,Fall,Afternoon,3,26927,14762,7,0,0,0,-1.217095446768948,1.318306945220323,1,-1,-1,1
13711683,JJ104365,2025-01-05 02:57:00,077XX S DAMEN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,1,1,611,6,17,71,08B,1164369.0,1853367.0,2025,05/17/2025 03:40:52 PM,41.753252075,-87.673220647,"(41.753252075, -87.673220647)",2025,1,5,2,6,Sunday,January,1,1,0,Winter,Night,3,28615,15759,2,3,3,3,-1.0794227678265933,-0.085484247825063,1,-1,-1,1
14062574,JJ530804,2025-12-21 20:30:00,059XX W SUPERIOR ST,0925,MOTOR VEHICLE THEFT,"ATTEMPT - TRUCK, BUS, MOTOR HOME",RESIDENCE - YARD (FRONT / BACK),0,0,1511,15,29,25,07,1136660.0,1904394.0,2025,12/29/2025 03:44:19 PM,41.893816956,-87.773547083,"(41.893816956, -87.773547083)",2025,12,21,20,6,Sunday,December,1,0,0,Winter,Evening,3,16669,10289,16,1,3,3,0.5452755163356917,-1.7857039886318429,0,-1,-1,0
13522477,JH338770,2024-07-06 19:00:00,086XX S JEFFERY BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,0,0,412,4,8,45,14,1191019.0,1847999.0,2024,05/17/2025 03:40:52 PM,41.737919194,-87.575732761,"(41.737919194, -87.575732761)",2024,7,6,19,5,Saturday,July,1,0,1,Summer,Evening,3,26927,14762,5,1,2,2,-1.256645593860661,1.5666309361201651,1,-1,-1,1
13445806,JH245241,2024-04-30 18:34:00,008XX E 79TH ST,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,1,0,624,6,8,44,08B,1183053.0,1852803.0,2024,12/21/2024 03:40:46 PM,41.751290617,-87.604768806,"(41.751290617, -87.604768806)",2024,4,30,18,1,Tuesday,April,0,0,1,Spring,Evening,3,28615,14762,2,1,1,5,-1.102093988578034,1.0745606616020005,1,-1,-1,1
13427831,JH223480,2024-04-12 21:00:00,011XX W NORTH SHORE AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,0,0,2432,24,49,1,07,1167390.0,1944660.0,2024,12/21/2024 03:40:46 PM,42.003702976,-87.659523245,"(42.003702976, -87.659523245)",2024,4,12,21,4,Friday,April,0,0,0,Spring,Evening,3,16276,8086,16,1,1,0,1.8153767455852277,0.1466439350015498,0,-1,-1,0
14077661,JK107897,2026-01-08 09:26:00,067XX N CLARK ST,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,1,0,2432,24,49,1,26,1163756.0,1944993.0,2026,01/16/2026 03:42:09 PM,42.004694436,-87.672883168,"(42.004694436, -87.672883168)",2026,1,8,9,3,Thursday,January,0,0,1,Winter,Morning,3,16276,8086,7,2,3,4,1.8268363886294816,-0.0797650328227515,0,-1,-1,0
13434127,JH231223,2024-04-19 00:00:00,056XX N SHERIDAN RD,1310,CRIMINAL DAMAGE,TO PROPERTY,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,0,0,2022,20,48,77,14,1168614.0,1937732.0,2024,12/21/2024 03:40:46 PM,41.984665895,-87.655222033,"(41.984665895, -87.655222033)",2024,4,19,0,4,Friday,April,0,1,0,Spring,Night,3,10690,6775,5,3,1,0,1.5953394744253102,0.2195360444331779,0,-1,0,0
13580524,JH407947,2024-08-29 23:03:00,048XX N CENTRAL AVE,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,0,0,1622,16,45,15,05,1138133.0,1931441.0,2024,05/17/2025 03:40:52 PM,41.968010333,-87.767481572,"(41.968010333, -87.767481572)",2024,8,29,23,3,Thursday,August,0,1,0,Summer,Night,4,17193,5339,3,3,2,4,1.402828636649601,-1.6829125215823704,0,0,-1,0
14106396,JK144100,2026-02-09 23:03:00,083XX S CARPENTER ST,031A,ROBBERY,ARMED - HANDGUN,STREET,0,0,613,6,17,71,03,1170771.0,1849445.0,2026,02/17/2026 03:45:00 PM,41.742352396,-87.649873895,"(41.742352396, -87.649873895)",2026,2,9,23,0,Monday,February,0,1,0,Winter,Night,4,28615,15759,26,3,3,1,-1.2054050874731037,0.3101702797025578,1,-1,-1,1
13910566,JJ336620,2025-07-16 13:29:00,003XX N HOMAN AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,0,0,1123,11,28,27,26,1153661.0,1901892.0,2025,11/02/2025 03:41:09 PM,41.886629873,-87.711174161,"(41.886629873, -87.711174161)",2025,7,16,13,2,Wednesday,July,0,0,0,Summer,Afternoon,1,26708,22135,22,0,2,6,0.4622046857329892,-0.7286777699770832,0,-1,-1,0
13876347,JJ304765,2025-06-22 05:09:00,018XX W 57TH ST,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,0,0,715,7,15,67,06,1164862.0,1866876.0,2025,11/02/2025 03:41:09 PM,41.790312189,-87.671032752,"(41.790312189, -87.671032752)",2025,6,22,5,6,Sunday,June,1,0,0,Summer,Night,2,21009,7912,29,3,2,3,-0.6510689485916461,-0.048406261024076,1,-1,-1,1
14003053,JJ457995,2025-10-19 20:30:00,083XX S SANGAMON ST,0820,THEFT,$500 AND UNDER,APARTMENT,0,1,613,6,17,71,06,1171414.0,1849624.0,2025,11/02/2025 03:41:09 PM,41.742829558,-87.647512718,"(41.742829558, -87.647512718)",2025,10,19,20,6,Sunday,October,1,0,0,Fall,Evening,2,28615,15759,29,1,0,3,-1.1998898814191787,0.3501848551922558,1,0,-1,1
13978243,JJ428350,2025-09-24 22:00:00,018XX N SAWYER AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,0,0,1421,14,26,22,07,1154297.0,1911974.0,2025,11/02/2025 03:41:09 PM,41.914283138,-87.708568968,"(41.914283138, -87.708568968)",2025,9,24,22,2,Wednesday,September,0,1,0,Fall,Night,3,17945,7982,16,3,0,6,0.7818308389895204,-0.6845278854219795,0,-1,-1,0
13685687,JH533815,2024-12-07 01:00:00,0000X E IDA B WELLS DR,0460,BATTERY,SIMPLE,APARTMENT,0,0,113,1,4,32,08B,1176730.0,1898080.0,2024,11/02/2025 03:41:09 PM,41.875679322,-87.62657476,"(41.875679322, -87.62657476)",2024,12,7,1,5,Saturday,December,1,1,0,Winter,Night,3,28831,16349,2,3,3,2,0.3356343696358944,0.7050178478023993,0,-1,-1,0
13693579,JH544502,2024-12-15 18:00:00,043XX W ADDISON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,1731,17,30,16,14,1146652.0,1923573.0,2024,11/02/2025 03:41:09 PM,41.94626125,-87.736359017,"(41.94626125, -87.736359017)",2024,12,15,18,6,Sunday,December,1,0,1,Winter,Evening,3,15382,5440,5,1,3,3,1.151445093471363,-1.155482419357505,0,-1,-1,0
13401390,JH191669,2024-03-17 01:30:00,055XX S OAKLEY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,824,8,15,63,08B,1162062.0,1867870.0,2024,12/21/2024 03:40:46 PM,41.793098586,-87.681272006,"(41.793098586, -87.681272006)",2024,3,17,1,6,Sunday,March,1,1,0,Spring,Night,3,32658,7912,2,3,1,3,-0.6188627930235501,-0.2219296360787951,1,-1,-1,1
13614303,JH448567,2024-09-28 17:40:00,045XX S WASHTENAW AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,0,1,922,9,12,58,08B,1159125.0,1874550.0,2024,05/17/2025 03:40:52 PM,41.811490006,-87.69185893,"(41.811490006, -87.69185893)",2024,9,28,17,5,Saturday,September,1,0,1,Fall,Afternoon,3,22009,5577,2,0,0,2,-0.4062882985642412,-0.4013449317563127,0,-1,-1,0
13662160,JH506128,2024-11-13 10:40:00,016XX N FAIRFIELD AVE,0560,ASSAULT,SIMPLE,APARTMENT,0,0,1421,14,26,24,08A,1157786.0,1910799.0,2024,11/02/2025 03:41:09 PM,41.910988386,-87.695782989,"(41.910988386, -87.695782989)",2024,11,13,10,2,Wednesday,November,0,0,0,Fall,Morning,4,17945,7982,1,2,0,6,0.7437489377133142,-0.4678454757992492,0,-1,-1,0
13789704,JJ198782,2025-03-29 03:37:00,082XX S COLFAX AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,0,423,4,7,46,14,1194939.0,1850817.0,2025,11/02/2025 03:41:09 PM,41.745556427,-87.561278519,"(41.745556427, -87.561278519)",2025,3,29,3,5,Saturday,March,1,1,0,Spring,Night,3,26927,14294,5,3,1,2,-1.168371771391147,1.811585193109784,1,0,-1,1
13767286,JJ171791,2025-02-27 22:00:00,032XX N SHEFFIELD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,0,0,1924,19,44,6,11,1169036.0,1921756.0,2025,05/17/2025 03:40:52 PM,41.940818047,-87.654135727,"(41.940818047, -87.654135727)",2025,2,27,22,3,Thursday,February,0,1,0,Winter,Night,2,26728,8300,8,3,3,4,1.0885306406469433,0.2379455382755085,0,-1,-1,0
13481201,JH289134,2024-03-05 17:10:00,072XX S ELLIS AVE,0460,BATTERY,SIMPLE,RESIDENCE,0,0,324,3,5,69,08B,1184143.0,1857276.0,2024,12/21/2024 03:40:46 PM,41.763539578,-87.600634932,"(41.763539578, -87.600634932)",2024,3,5,17,1,Tuesday,March,0,0,1,Spring,Afternoon,3,26103,12125,2,0,1,5,-0.9605161934852036,1.1446169145799376,1,-1,-1,1
13662830,JH504450,2024-11-12 01:30:00,006XX E 62ND ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,313,3,20,42,08B,1181754.0,1864047.0,2024,11/02/2025 03:41:09 PM,41.782175371,-87.609182059,"(41.782175371, -87.609182059)",2024,11,12,1,1,Tuesday,November,0,1,0,Fall,Night,3,26103,16470,2,3,0,5,-0.7451171500277901,0.999769807157702,1,-1,-1,1
13648828,JH490187,2024-09-25 00:00:00,012XX N SPAULDING AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,0,0,1422,14,26,23,26,1154141.0,1907983.0,2024,05/17/2025 03:40:52 PM,41.903334596,-87.70924877,"(41.903334596, -87.70924877)",2024,9,25,0,2,Wednesday,September,0,1,0,Fall,Night,1,17945,7982,22,3,0,6,0.6552837436202268,-0.6960484060976351,0,-1,-1,0
13584624,JH413005,2024-09-03 05:22:00,118XX S EGGLESTON AVE,0460,BATTERY,SIMPLE,SIDEWALK,0,0,522,5,21,53,08B,1175425.0,1826460.0,2024,05/17/2025 03:40:52 PM,41.679175602,-87.633506156,"(41.679175602, -87.633506156)",2024,9,3,5,1,Tuesday,September,0,0,0,Fall,Night,3,19576,15160,2,3,0,5,-1.935624670632516,0.5875523344201959,1,-1,-1,1
13727818,JJ123897,2025-01-22 12:00:00,049XX S LOOMIS BLVD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,0,0,933,9,20,61,11,1167838.0,1871818.0,2025,11/02/2025 03:41:09 PM,41.80381018,-87.659978595,"(41.80381018, -87.659978595)",2025,1,22,12,2,Wednesday,January,0,0,0,Winter,Afternoon,2,22009,16470,8,0,3,6,-0.4950544258934798,0.1389271746955312,1,0,-1,1
13908416,JJ342731,2025-07-19 20:00:00,001XX S MICHIGAN AVE,0890,THEFT,FROM BUILDING,RESTAURANT,0,0,112,1,34,32,06,1177320.0,1899807.0,2025,11/02/2025 03:41:09 PM,41.880404956,-87.624356147,"(41.880404956, -87.624356147)",2025,7,19,20,5,Saturday,July,1,0,0,Summer,Evening,2,28831,13927,29,1,2,2,0.3902549078297305,0.7426164087619916,0,-1,-1,0
13448903,JH248944,2024-04-30 11:10:00,050XX S Greenwood Ave,0890,THEFT,FROM BUILDING,RESIDENCE - PORCH / HALLWAY,0,0,222,2,4,39,06,1184421.0,1871915.0,2024,12/21/2024 03:40:46 PM,41.803703757,-87.599157887,"(41.803703757, -87.599157887)",2024,4,30,11,1,Tuesday,April,0,0,0,Spring,Morning,2,26221,16349,29,2,1,5,-0.4962845003207661,1.1696482140777325,1,0,-1,1
14022863,JJ481993,2025-11-08 11:42:00,003XX N SACRAMENTO BLVD,5112,OTHER OFFENSE,GUN OFFENDER - DUTY TO REPORT CHANGE OF INFORMATION,STREET,1,0,1222,12,27,27,26,1156331.0,1901969.0,2025,11/16/2025 03:41:53 PM,41.886787629,-87.701367118,"(41.886787629, -87.701367118)",2025,11,8,11,5,Saturday,November,1,0,0,Fall,Morning,1,31406,23560,22,2,0,2,0.4640280850109105,-0.5624790214482697,0,-1,-1,0
14061872,JJ530027,2025-12-20 20:00:00,056XX W LELAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,1622,16,45,15,14,1137975.0,1930689.0,2025,12/28/2025 03:46:39 PM,41.965949639,-87.768080777,"(41.965949639, -87.768080777)",2025,12,20,20,5,Saturday,December,1,0,0,Winter,Evening,3,17193,5339,5,1,3,2,1.3790104113420674,-1.6930671748363806,0,-1,-1,0
13962952,JJ409468,2025-09-10 12:00:00,018XX N HALSTED ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SIDEWALK,0,0,1813,18,43,7,11,1170675.0,1912384.0,2025,11/02/2025 03:41:09 PM,41.915065052,-87.64838701,"(41.915065052, -87.64838701)",2025,9,10,12,2,Wednesday,September,0,0,0,Fall,Afternoon,2,26914,5771,8,0,0,6,0.7908684757386596,0.335368336467167,0,-1,-1,0
14082845,JK114218,2026-01-13 21:00:00,039XX W DIVISION ST,0810,THEFT,OVER $500,GAS STATION,0,0,2535,25,37,23,06,1149705.0,1907713.0,2026,01/21/2026 03:43:01 PM,41.90268109,-87.725550284,"(41.90268109, -87.725550284)",2026,1,13,21,1,Tuesday,January,0,0,0,Winter,Evening,2,24882,13455,29,1,3,5,0.6477302916531729,-0.9723081539055064,0,-1,-1,0
13686819,JH536170,2024-12-09 02:15:00,020XX N DAMEN AVE,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,0,0,1432,14,32,22,05,1162706.0,1913436.0,2024,05/17/2025 03:40:52 PM,41.918122721,-87.677634566,"(41.918122721, -87.677634566)",2024,12,9,2,0,Monday,December,0,1,0,Winter,Night,4,17945,7452,3,3,3,1,0.8262100883982022,-0.1602863888890949,0,-1,-1,0
13859848,JJ284302,2025-06-06 18:11:00,045XX W THOMAS ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0,0,1111,11,37,23,14,1146036.0,1906944.0,2025,11/02/2025 03:41:09 PM,41.900641412,-87.739046863,"(41.900641412, -87.739046863)",2025,6,6,18,4,Friday,June,0,0,1,Summer,Evening,3,26708,13455,5,1,2,0,0.6241549766579011,-1.201033014112505,0,-1,-1,0
13953054,JJ397762,2025-08-30 14:30:00,023XX N KEDZIE BLVD,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,ALLEY,0,0,1413,14,35,22,07,1154646.0,1915470.0,2025,11/02/2025 03:41:09 PM,41.923869468,-87.707193016,"(41.923869468, -87.707193016)",2025,8,30,14,5,Saturday,August,1,0,0,Summer,Afternoon,3,17945,6804,16,0,2,2,0.8926330094292996,-0.6612097965307875,0,-1,-1,0
14017520,JJ469448,2025-10-29 08:53:00,011XX N WESTERN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,SCHOOL - PRIVATE GROUNDS,0,0,1212,12,1,24,14,1160197.0,1907701.0,2025,11/06/2025 03:41:16 PM,41.902437713,-87.687011559,"(41.902437713, -87.687011559)",2025,10,29,8,2,Wednesday,October,0,0,1,Fall,Morning,3,31406,8931,5,2,0,6,0.6449172547729948,-0.3191971330922741,0,-1,-1,0
13582440,JH410492,2024-09-01 02:40:00,029XX N RICHMOND ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0,0,1411,14,35,21,14,1156207.0,1919211.0,2024,05/17/2025 03:40:52 PM,41.934103632,-87.701355955,"(41.934103632, -87.701355955)",2024,9,1,2,6,Sunday,September,1,1,0,Fall,Night,3,17945,6804,5,3,0,3,1.0109230728672691,-0.5622898434637107,0,-1,-1,0
13615259,JH449593,2024-09-30 08:05:00,032XX N AVERS AVE,0560,ASSAULT,SIMPLE,SIDEWALK,0,0,1732,17,30,21,08A,1150154.0,1921338.0,2024,05/17/2025 03:40:52 PM,41.94006058,-87.723545137,"(41.94006058, -87.723545137)",2024,9,30,8,0,Monday,September,0,0,1,Fall,Morning,4,15382,5440,1,2,0,1,1.0797755709136363,-0.938327174927995,0,-1,-1,0
13717161,JJ111002,2025-01-10 20:52:00,043XX N HAZEL ST,2022,NARCOTICS,POSSESS - COCAINE,STREET,1,0,1915,19,46,3,18,1169473.0,1929206.0,2025,11/02/2025 03:41:09 PM,41.961251615,-87.652312027,"(41.961251615, -87.652312027)",2025,1,10,20,4,Friday,January,0,0,0,Winter,Evening,3,26728,8648,17,1,3,0,1.3247089992293757,0.2688515573163316,0,-1,-1,0
13671288,JH516942,2024-11-21 23:45:00,015XX W 79TH ST,0312,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,SIDEWALK,0,0,612,6,17,71,03,1167336.0,1852340.0,2024,05/17/2025 03:40:52 PM,41.750370861,-87.662377041,"(41.750370861, -87.662377041)",2024,11,21,23,3,Thursday,November,0,1,0,Fall,Night,4,28615,15759,26,3,0,4,-1.1127248515960226,0.0982810060579815,1,-1,-1,1
13578187,JH405372,2024-08-28 10:12:00,010XX N LECLAIRE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,1,1531,15,37,25,14,1142168.0,1906541.0,2024,05/17/2025 03:40:52 PM,41.899608182,-87.753264436,"(41.899608182, -87.753264436)",2024,8,28,10,2,Wednesday,August,0,0,0,Summer,Morning,3,16669,13455,5,2,2,6,0.6122125412771845,-1.4419764707399725,0,-1,-1,0
14018150,JJ476390,2025-11-03 19:00:00,092XX S STONY ISLAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,HOTEL / MOTEL,0,0,413,4,8,48,14,1188516.0,1844213.0,2025,11/11/2025 03:41:33 PM,41.727590123,-87.585023579,"(41.727590123, -87.585023579)",2025,11,3,19,0,Monday,November,0,0,1,Fall,Evening,3,26927,14762,5,1,0,1,-1.376032625751591,1.4091805890168674,1,0,-1,1
13953342,JJ398069,2025-09-01 16:45:00,101XX S VINCENNES AVE,0560,ASSAULT,SIMPLE,STREET,0,1,2213,22,21,73,08A,1169541.0,1837754.0,2025,11/02/2025 03:41:09 PM,41.710297298,-87.654718311,"(41.710297298, -87.654718311)",2025,9,1,16,0,Monday,September,0,0,0,Fall,Afternoon,4,15725,15160,1,0,0,1,-1.575909173193163,0.2280725590591618,1,-1,-1,1
13864676,JJ290303,2025-06-11 13:26:00,040XX N OAKLEY AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,VEHICLE - COMMERCIAL,0,0,1911,19,47,5,06,1160310.0,1926806.0,2025,06/19/2025 03:41:17 PM,41.95486078,-87.686066735,"(41.95486078, -87.686066735)",2025,6,11,13,2,Wednesday,June,0,0,0,Summer,Afternoon,2,26728,5200,29,0,2,6,1.2508414827842695,-0.3031853172595062,0,-1,-1,0
13907482,JJ342189,2025-07-20 23:35:00,005XX W 26TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),0,0,914,9,11,60,14,1173051.0,1887018.0,2025,11/02/2025 03:41:09 PM,41.845406711,-87.640410349,"(41.845406711, -87.640410349)",2025,7,20,23,6,Sunday,July,1,1,0,Summer,Night,3,22009,6258,5,3,2,3,-0.0142671050348143,0.4705478269246989,1,-1,-1,1
13914216,JJ350400,2025-07-26 23:44:00,023XX N ELSTON CT,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESTAURANT,0,1,1432,14,32,22,08B,1163143.0,1915587.0,2025,11/02/2025 03:41:09 PM,41.924016025,-87.675968423,"(41.924016025, -87.675968423)",2025,7,26,23,5,Saturday,July,1,1,0,Summer,Night,3,17945,7452,2,3,2,2,0.894326966730293,-0.1320504689008962,0,-1,-1,0
13982463,JJ432807,2025-09-28 01:15:00,047XX S CHRISTIANA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,FACTORY / MANUFACTURING BUILDING,0,0,821,8,14,58,14,1154834.0,1873020.0,2025,11/02/2025 03:41:09 PM,41.807378293,-87.707639066,"(41.807378293, -87.707639066)",2025,9,28,1,6,Sunday,September,1,1,0,Fall,Night,3,32658,7672,5,3,0,3,-0.45381292212984,-0.6687689508834452,0,-1,-1,0
13608465,JH441593,2024-09-23 21:44:00,109XX S AVENUE O,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,0,432,4,10,52,14,1200888.0,1833016.0,2024,05/17/2025 03:40:52 PM,41.69656055,-87.540081824,"(41.69656055, -87.540081824)",2024,9,23,21,0,Monday,September,0,0,0,Fall,Evening,3,26927,10536,5,1,0,1,-1.734683333188136,2.170802969757008,1,-1,-1,1
13640808,JH480340,2024-10-23 21:08:00,117XX S HALSTED ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,1,0,524,5,21,53,15,1173094.0,1827146.0,2024,05/17/2025 03:40:52 PM,41.681109736,-87.642018411,"(41.681109736, -87.642018411)",2024,10,23,21,2,Wednesday,October,0,0,0,Fall,Evening,4,19576,15160,30,1,0,6,-1.9132692702737024,0.4432961984823084,1,-1,-1,1
13398627,JH188240,2024-03-14 23:40:00,090XX S BLACKSTONE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,413,4,8,48,14,1187694.0,1845328.0,2024,12/21/2024 03:40:46 PM,41.73066937,-87.587999287,"(41.73066937, -87.587999287)",2024,3,14,23,3,Thursday,March,0,1,0,Spring,Night,3,26927,14762,5,3,1,4,-1.3404416069862743,1.3587516324406534,1,-1,-1,1
13602003,JH433638,2024-09-18 09:15:00,068XX S ELIZABETH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - GARAGE,0,0,724,7,17,67,14,1169167.0,1859496.0,2024,05/17/2025 03:40:52 PM,41.769968484,-87.655460778,"(41.769968484, -87.655460778)",2024,9,18,9,2,Wednesday,September,0,0,1,Fall,Morning,3,21009,15759,5,2,0,6,-0.8862086390452991,0.2154900623549724,1,-1,-1,1
13865475,JJ291317,2025-06-11 17:30:00,020XX E 95TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,0,0,431,4,7,51,14,1191678.0,1842383.0,2025,11/02/2025 03:41:09 PM,41.722492407,-87.573500026,"(41.722492407, -87.573500026)",2025,6,11,17,2,Wednesday,June,0,0,1,Summer,Afternoon,3,26927,14294,5,0,2,6,-1.4349538184380422,1.6044688208724711,1,-1,-1,1
13759061,JJ160955,2025-02-23 20:30:00,039XX N LINDER AVE,0810,THEFT,OVER $500,STREET,0,0,1633,16,30,15,06,1138986.0,1925518.0,2025,11/02/2025 03:41:09 PM,41.951741574,-87.764489681,"(41.951741574, -87.764489681)",2025,2,23,20,6,Sunday,February,1,0,0,Winter,Evening,2,17193,5440,29,1,3,3,1.2147886038568614,-1.632209313700741,0,-1,-1,0
13408192,JH199053,2024-03-23 20:26:00,016XX N PULASKI RD,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,0,0,2535,25,26,23,06,1149466.0,1910591.0,2024,12/21/2024 03:40:46 PM,41.91058325,-87.726353375,"(41.91058325, -87.726353375)",2024,3,23,20,5,Saturday,March,1,0,0,Spring,Evening,2,24882,7982,29,1,1,2,0.7390662334747738,-0.9859180380628494,0,-1,-1,0
13722563,JJ116817,2025-01-13 13:00:00,057XX S Cicero Ave,0890,THEFT,FROM BUILDING,AIRPORT TERMINAL UPPER LEVEL - NON-SECURE AREA,0,0,813,8,13,56,06,1145654.0,1866253.0,2025,11/02/2025 03:41:09 PM,41.788987036,-87.74147999,"(41.788987036, -87.74147999)",2025,1,13,13,0,Monday,January,0,0,0,Winter,Afternoon,2,32658,5407,29,0,3,1,-0.6663855325778436,-1.2422669173809862,0,-1,1,0
13640679,JH479891,2024-10-23 15:50:00,086XX S COLFAX AVE,0560,ASSAULT,SIMPLE,RESIDENCE,0,1,423,4,7,46,08A,1194994.0,1848155.0,2024,05/17/2025 03:40:52 PM,41.738250326,-87.561164516,"(41.738250326, -87.561164516)",2024,10,23,15,2,Wednesday,October,0,0,0,Fall,Afternoon,4,26927,14294,1,0,0,6,-1.252818253856508,1.813517187894284,1,-1,-1,1
13947707,JJ390211,2025-08-26 13:00:00,032XX W 61ST PL,0460,BATTERY,SIMPLE,APARTMENT,0,1,823,8,14,66,08B,1155896.0,1863667.0,2025,11/02/2025 03:41:09 PM,41.781691061,-87.703995058,"(41.781691061, -87.703995058)",2025,8,26,13,1,Tuesday,August,0,0,0,Summer,Afternoon,3,32658,7672,2,0,2,5,-0.7507149751773728,-0.6070143966077515,1,-1,-1,1
14027698,JJ487903,2025-11-13 12:34:00,096XX S MICHIGAN AVE,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,0,0,511,5,9,49,08B,1178850.0,1841009.0,2025,11/21/2025 03:43:05 PM,41.71902307,-87.620528559,"(41.71902307, -87.620528559)",2025,11,13,12,3,Thursday,November,0,0,0,Fall,Afternoon,3,19576,14943,2,0,0,4,-1.4750536344872458,0.8074820706627802,1,-1,-1,1
13989716,JJ442137,2025-10-06 16:30:00,019XX N SHEFFIELD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,1813,18,43,7,07,1169323.0,1913095.0,2025,10/14/2025 03:58:46 PM,41.917045597,-87.653333359,"(41.917045597, -87.653333359)",2025,10,6,16,0,Monday,October,0,0,0,Fall,Afternoon,3,26914,5771,16,0,0,1,0.813760310742582,0.2515431698407652,0,-1,-1,0
13867076,JJ292719,2025-06-12 19:45:00,014XX W LEXINGTON ST,0810,THEFT,OVER $500,RESIDENCE - YARD (FRONT / BACK),0,0,1231,12,34,28,06,1166922.0,1896848.0,2025,11/02/2025 03:41:09 PM,41.872514589,-87.662621212,"(41.872514589, -87.662621212)",2025,6,12,19,3,Thursday,June,0,0,1,Summer,Evening,2,31406,13927,29,1,2,4,0.2990552736457613,0.0941430702267707,0,-1,-1,0
13868010,JJ294466,2025-06-14 15:37:00,002XX S KILBOURN AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,1,0,1113,11,28,26,15,1146431.0,1898456.0,2025,06/22/2025 03:43:11 PM,41.877341863,-87.737812363,"(41.877341863, -87.737812363)",2025,6,14,15,5,Saturday,June,1,0,0,Summer,Afternoon,4,26708,22135,30,0,2,2,0.3548506026723714,-1.1801120948244122,0,-1,-1,0
